"GEO";"GEO_OBJECT";"TRANS";"AGE";"EMPSTA_ENQ";"WORK_AREA";"RP_MEASURE";"FREQ";"OBS_STATUS";TIME_PERIOD;OBS_VALUE
"246800395";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;377,00222
"200067783";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;560,930318
"200039204";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;790,545591
"200072635";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;412,901154
"246000913";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;190,749869
"200039915";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;5450,715026
"200041887";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;162,349338
"200043982";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;281,612981
"200043974";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;601,824548
"200034692";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1378,821356
"245400189";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;535,718946
"200070951";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;545,749819
"200067668";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;206,727722
"200069003";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;491,284586
"242320109";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;97,040389
"248400335";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;433,098127
"241600303";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;130,848745
"246701098";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;525,192043
"242101491";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;341,887264
"200072676";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;566,911874
"200073104";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;363,68172
"200042414";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;102,188136
"200070969";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;301,568505
"246000871";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1008,696004
"246700967";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1012,362453
"247400047";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;129,404768
"241700699";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;261,434525
"241500255";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;280,868044
"200071678";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2467,197236
"200066660";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1038,35183
"200072478";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;365,550929
"200070118";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;244,817827
"200073237";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;226,914168
"200096683";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;455,825843
"246000772";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;263,151403
"200066793";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;6917,883771
"200023075";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;428,185347
"200066348";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;364,870337
"200070936";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;569,330579
"241700632";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;124,535281
"247900798";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;605,178364
"246100663";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1715,581432
"243301454";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;287,252442
"248500464";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;376,153946
"200043081";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;431,673932
"200071298";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;537,065816
"244400610";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1069,770658
"248900748";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;172,386147
"200071918";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;426,230237
"200068278";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;266,381793
"200023620";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;254,736318
"200066363";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;393,392116
"200071496";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;292,928434
"200058519";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;7876,268683
"33056";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;190,304626
"33063";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;14268,63685
"33167";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;240,518952
"33039";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;544,650868
"33550";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;350,121925
"33003";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;88,100676
"33522";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1202,699331
"33449";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;236,33234
"33192";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;316,149481
"33075";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;262,823726
"33069";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;497,939173
"33249";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;445,931439
"33162";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;174,487658
"33281";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1314,742797
"33318";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;844,525459
"33119";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;441,089883
"33200";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;146,734661
"33096";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;88,981974
"33519";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;61,972796
"33013";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;55,572773
"33376";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;30,906772
"33273";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;127
"33065";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;151,794944
"33487";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;5
"33004";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;30
"33434";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;11,239341
"33032";"COM";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;103,963042
